X,Y,streamorde,IX,Shape_Leng,X_UTM,Y_UTM,flowacc_co,slp_deg_co,AngeloSage
458233,4379357,4384,21564,4384,458233,4379357,895258,2.35362,725.935
458234,4379358,4384,21564,4384,458234,4379358,895259,5.77023,725.92
458235,4379358,4384,21564,4384,458235,4379358,895469,5.88301,725.655
458236,4379358,4384,21564,4384,458236,4379358,895473,5.76965,725.494
458237,4379358,4384,21564,4384,458237,4379358,895481,9.84499,725.586
458238,4379358,4384,21564,4384,458238,4379358,895491,14.3902,725.692
458239,4379357,4384,21564,4384,458239,4379357,895493,1.24788,725.731
458240,4379357,4384,21564,4384,458240,4379357,895496,5.90183,725.713
458241,4379356,4384,21564,4384,458241,4379356,895497,2.39924,725.742
458242,4379356,4384,21564,4384,458242,4379356,895507,4.69971,725.673
458243,4379356,4384,21564,4384,458243,4379356,895511,10.4326,725.637
458244,4379355,4384,21564,4384,458244,4379355,895882,6.74859,725.558
458244,4379354,4384,21564,4384,458244,4379354,895897,8.03477,725.51
458245,4379353,4384,21564,4384,458245,4379353,2,19.8848,725.44
458246,4379353,4384,21564,4384,458246,4379353,895920,3.6613,725.452
458247,4379352,4384,21564,4384,458247,4379352,895935,5.22054,725.439
458248,4379351,4384,21564,4384,458248,4379351,895982,6.30486,725.434
458249,4379350,4384,21564,4384,458249,4379350,896085,4.2509,725.484
458250,4379349,4384,21564,4384,458250,4379349,896276,2.47323,725.479
458251,4379349,4384,21564,4384,458251,4379349,896280,2.52109,725.534
458252,4379350,4384,21564,4384,458252,4379350,896281,4.5856,725.54
458252,4379351,4384,21564,4384,458252,4379351,896286,3.95266,725.372
458253,4379351,4384,21564,4384,458253,4379351,896296,3.49626,725.411
458254,4379351,4384,21564,4384,458254,4379351,896317,7.12017,725.18
458255,4379351,4384,21564,4384,458255,4379351,896323,4.83589,725.111
458256,4379350,4384,21564,4384,458256,4379350,896725,7.08005,725.192
458257,4379351,4384,21564,4384,458257,4379351,896737,3.46484,725.134
458258,4379351,4384,21564,4384,458258,4379351,896744,3.33638,725.08
458259,4379351,4384,21564,4384,458259,4379351,896762,4.15091,724.995
458260,4379351,4384,21564,4384,458260,4379351,896765,4.83135,724.965
458261,4379351,4384,21564,4384,458261,4379351,896824,1.66031,724.878
458262,4379351,4384,21564,4384,458262,4379351,896828,4.1574,724.978
458263,4379352,4384,21564,4384,458263,4379352,896838,4.55013,724.925
458264,4379352,4384,21564,4384,458264,4379352,896844,4.82696,724.847
458265,4379352,4384,21564,4384,458265,4379352,896854,5.95056,724.751
458266,4379352,4384,21564,4384,458266,4379352,896861,1.89394,724.761
458267,4379352,4384,21564,4384,458267,4379352,896935,4.8623,724.833
458268,4379353,4384,21564,4384,458268,4379353,896941,1.37015,724.84
458269,4379354,4384,21564,4384,458269,4379354,896944,14.8815,724.85
458270,4379354,4384,21564,4384,458270,4379354,896954,13.9979,724.761
458271,4379354,4384,21564,4384,458271,4379354,896965,13.1457,724.702
458272,4379353,4384,21564,4384,458272,4379353,1,10.1307,724.75
458273,4379354,4384,21564,4384,458273,4379354,896975,10.8458,724.786
458274,4379354,4384,21564,4384,458274,4379354,896985,11.1437,724.771
458275,4379354,4384,21564,4384,458275,4379354,896990,13.5006,724.69
458276,4379353,4384,21564,4384,458276,4379353,897715,5.04635,724.586
458277,4379353,4384,21564,4384,458277,4379353,897720,8.96155,724.371
458278,4379353,4384,21564,4384,458278,4379353,897829,9.5175,724.406
458279,4379353,4384,21564,4384,458279,4379353,898086,9.84295,724.503
458280,4379353,4384,21564,4384,458280,4379353,898138,8.57938,724.523
458281,4379353,4384,21564,4384,458281,4379353,898510,2.19848,724.598
458282,4379353,4384,21564,4384,458282,4379353,898521,6.09096,724.591
458283,4379353,4384,21564,4384,458283,4379353,898532,10.9282,724.535
458283,4379354,4384,21564,4384,458283,4379354,898538,1.19106,724.559
458284,4379355,4384,21564,4384,458284,4379355,898543,4.57252,724.521
458285,4379356,4384,21564,4384,458285,4379356,898876,10.0384,724.445
458286,4379356,4384,21564,4384,458286,4379356,898894,0.529163,724.368
458287,4379357,4384,21564,4384,458287,4379357,898909,2.98849,724.46
458288,4379357,4384,21564,4384,458288,4379357,898921,8.48364,724.413
458289,4379358,4384,21564,4384,458289,4379358,898928,9.41489,724.374
458289,4379359,4384,21564,4384,458289,4379359,898943,2.89093,724.369
458290,4379360,4384,21564,4384,458290,4379360,898947,5.26135,724.257
458291,4379361,4384,21564,4384,458291,4379361,911737,3.685,724.231
458292,4379362,4384,21564,4384,458292,4379362,911739,4.98253,724.284
458293,4379363,4384,21564,4384,458293,4379363,911754,2.61133,724.301
458294,4379364,4384,21564,4384,458294,4379364,911762,1.63118,724.302
458295,4379365,4384,21564,4384,458295,4379365,911769,4.44656,724.292
458296,4379366,4384,21564,4384,458296,4379366,914855,2.98261,724.282
458297,4379367,4384,21564,4384,458297,4379367,12,8.87115,724.203
458298,4379367,4384,21564,4384,458298,4379367,914878,1.99037,724.237
458299,4379368,4384,21564,4384,458299,4379368,53,9.88345,724.408
458300,4379368,4384,21564,4384,458300,4379368,914939,6.32375,724.313
458301,4379368,4384,21564,4384,458301,4379368,915048,3.06383,724.296
458302,4379368,4384,21564,4384,458302,4379368,915052,1.50025,724.408
458303,4379368,4384,21564,4384,458303,4379368,915054,8.2985,724.378
458304,4379368,4384,21564,4384,458304,4379368,915070,12.7421,723.975
458305,4379368,4384,21564,4384,458305,4379368,915336,5.40504,723.855
458306,4379368,4384,21564,4384,458306,4379368,915344,5.57794,723.905
458307,4379368,4384,21564,4384,458307,4379368,915346,5.83637,724.162
458308,4379368,4384,21564,4384,458308,4379368,915461,2.67297,724.224
458309,4379368,4384,21564,4384,458309,4379368,915462,1.49733,724.263
458310,4379368,4384,21564,4384,458310,4379368,917200,3.46346,724.211
458311,4379368,4384,21564,4384,458311,4379368,917357,4.9325,724.081
458312,4379368,4384,21564,4384,458312,4379368,917797,14.6406,724.065
458313,4379367,4384,21564,4384,458313,4379367,917811,17.2954,724.037
458312,4379366,4384,21564,4384,458312,4379366,917819,3.16518,723.876
458311,4379365,4384,21564,4384,458311,4379365,917826,7.56231,723.932
458311,4379364,4384,21564,4384,458311,4379364,917833,4.06705,723.839
458311,4379363,4384,21564,4384,458311,4379363,917836,3.62151,723.822
458310,4379362,4384,21564,4384,458310,4379362,917839,7.98816,723.771
458310,4379361,4384,21564,4384,458310,4379361,917897,5.04971,723.587
458310,4379360,4384,21564,4384,458310,4379360,917910,4.83812,723.549
458311,4379359,4384,21564,4384,458311,4379359,917911,3.72383,723.579
458312,4379358,4384,21564,4384,458312,4379358,917925,8.09533,723.485
458312,4379357,4384,21564,4384,458312,4379357,917929,1.86952,723.45
458312,4379356,4384,21564,4384,458312,4379356,917937,3.60915,723.442
458312,4379355,4384,21564,4384,458312,4379355,917940,8.28219,723.492
458313,4379354,4384,21564,4384,458313,4379354,917944,4.99486,723.452
458314,4379353,4384,21564,4384,458314,4379353,917967,4.46293,723.357
458314,4379352,4384,21564,4384,458314,4379352,918630,0.381755,723.276
458315,4379351,4384,21564,4384,458315,4379351,4,7.10583,723.372
458316,4379350,4384,21564,4384,458316,4379350,8,9.03746,723.356
458316,4379349,4384,21564,4384,458316,4379349,918733,5.02555,723.33
458317,4379348,4384,21564,4384,458317,4379348,7,9.41095,723.344
458317,4379347,4384,21564,4384,458317,4379347,918797,3.67682,723.349
458318,4379346,4384,21564,4384,458318,4379346,918803,4.82405,723.282
458319,4379345,4384,21564,4384,458319,4379345,918804,3.26532,723.339
458320,4379344,4384,21564,4384,458320,4379344,918925,5.488,723.308
458321,4379343,4384,21564,4384,458321,4379343,918926,32.2412,723.393
458322,4379343,4384,21564,4384,458322,4379343,918931,9.89415,723.274
458323,4379342,4384,21564,4384,458323,4379342,918970,24.8762,723.143
458324,4379342,4384,21564,4384,458324,4379342,919128,8.65318,723.147
458325,4379342,4384,21564,4384,458325,4379342,919168,1.08644,723.191
458326,4379342,4384,21564,4384,458326,4379342,919175,0.893643,723.203
458327,4379341,4384,21564,4384,458327,4379341,919214,33.5194,723.22
458328,4379341,4384,21564,4384,458328,4379341,919232,33.2648,722.957
458328,4379342,4384,21564,4384,458328,4379342,919235,1.4306,723.115
458329,4379343,4384,21564,4384,458329,4379343,919240,9.11873,723.012
458330,4379343,4384,21564,4384,458330,4379343,919291,0.513759,722.784
458331,4379344,4384,21564,4384,458331,4379344,919543,4.80599,723.077
458332,4379345,4384,21564,4384,458332,4379345,919612,2.12696,723.083
458333,4379346,4384,21564,4384,458333,4379346,919821,5.7864,722.99
458334,4379346,4384,21564,4384,458334,4379346,919824,5.6379,722.934
458335,4379347,4384,21564,4384,458335,4379347,919832,12.6955,722.815
458336,4379347,4384,21564,4384,458336,4379347,919858,3.79745,722.541
458337,4379348,4384,21564,4384,458337,4379348,920182,5.86676,722.733
458338,4379349,4384,21564,4384,458338,4379349,920184,7.72359,722.786
458339,4379348,4384,21564,4384,458339,4379348,920233,9.24177,722.693
458340,4379349,4384,21564,4384,458340,4379349,920235,6.75834,722.711
458341,4379350,4384,21564,4384,458341,4379350,920268,6.37101,722.573
458342,4379351,4384,21564,4384,458342,4379351,920343,0.957699,722.562
458343,4379352,4384,21564,4384,458343,4379352,920344,3.41655,722.587
458344,4379352,4384,21564,4384,458344,4379352,920353,3.89556,722.464
458345,4379353,4384,21564,4384,458345,4379353,920434,2.81165,722.404
458346,4379353,4384,21564,4384,458346,4379353,920454,4.6203,722.408
458347,4379354,4384,21564,4384,458347,4379354,920498,3.37645,722.307
458348,4379355,4384,21564,4384,458348,4379355,920523,8.41866,722.194
458349,4379355,4384,21564,4384,458349,4379355,920662,3.50125,722.171
458350,4379356,4384,21564,4384,458350,4379356,3,10.9355,722.079
458351,4379356,4384,21564,4384,458351,4379356,9,4.94249,722.164
458352,4379357,4384,21564,4384,458352,4379357,25523,11.3625,722.227
458353,4379357,4384,21564,4384,458353,4379357,25527,8.04091,722.217
458354,4379357,4384,21564,4384,458354,4379357,25529,3.65048,722.2
458355,4379357,4384,21564,4384,458355,4379357,946277,2.25195,722.198
458356,4379357,4384,21564,4384,458356,4379357,946279,5.95365,722.251
458357,4379358,4384,21564,4384,458357,4379358,946300,2.31158,722.269
458358,4379359,4384,21564,4384,458358,4379359,948636,4.79168,722.13
458359,4379359,4384,21564,4384,458359,4379359,948640,1.76457,722.132
458360,4379359,4384,21564,4384,458360,4379359,948647,0.986118,722.183
458361,4379359,4384,21564,4384,458361,4379359,948676,1.64182,722.183
458362,4379360,4384,21564,4384,458362,4379360,948753,6.19228,722.15
458363,4379361,4384,21564,4384,458363,4379361,948766,8.70576,722.177
458364,4379361,4384,21564,4384,458364,4379361,949080,5.89633,722.136
458365,4379361,4384,21564,4384,458365,4379361,949088,5.80326,722.086
458366,4379361,4384,21564,4384,458366,4379361,949095,5.86739,722.061
458367,4379361,4384,21564,4384,458367,4379361,949118,7.15495,722.052
458368,4379360,4384,21564,4384,458368,4379360,949121,5.88633,722.025
458369,4379359,4384,21564,4384,458369,4379359,949157,3.60523,721.977
458370,4379359,4384,21564,4384,458370,4379359,949159,2.31711,721.936
458371,4379359,4384,21564,4384,458371,4379359,949430,0.537485,721.971
458372,4379359,4384,21564,4384,458372,4379359,949436,7.30805,721.828
458373,4379358,4384,21564,4384,458373,4379358,949449,3.68206,721.927
458374,4379357,4384,21564,4384,458374,4379357,949450,2.46605,721.972
458375,4379357,4384,21564,4384,458375,4379357,949509,11.5709,721.873
458376,4379356,4384,21564,4384,458376,4379356,949898,9.17398,721.873
458376,4379355,4384,21564,4384,458376,4379355,949903,2.07398,721.857
458376,4379354,4384,21564,4384,458376,4379354,949919,7.48007,721.788
458377,4379353,4384,21564,4384,458377,4379353,949925,7.10057,721.553
458378,4379353,4384,21564,4384,458378,4379353,949930,1.89515,721.475
458379,4379352,4384,21564,4384,458379,4379352,950098,4.54177,721.593
458380,4379351,4384,21564,4384,458380,4379351,10,7.73734,721.617
458380,4379350,4384,21564,4384,458380,4379350,950359,2.7242,721.607
458379,4379349,4384,21564,4384,458379,4379349,950364,1.86242,721.625
458379,4379348,4384,21564,4384,458379,4379348,950369,4.40523,721.633
458380,4379347,4384,21564,4384,458380,4379347,950435,5.9829,721.561
458381,4379346,4384,21564,4384,458381,4379346,950671,5.83401,721.467
458382,4379345,4384,21564,4384,458382,4379345,950820,3.45717,721.355
458383,4379344,4384,21564,4384,458383,4379344,950821,1.48007,721.419
458384,4379343,4384,21564,4384,458384,4379343,50,3.65669,721.34
458385,4379342,4384,21564,4384,458385,4379342,22,5.86688,721.43
458385,4379341,4384,21564,4384,458385,4379341,951021,0.684768,721.367
458386,4379340,4384,21564,4384,458386,4379340,951026,4.30702,721.398
458386,4379339,4384,21564,4384,458386,4379339,951170,0.260406,721.391
458387,4379338,4384,21564,4384,458387,4379338,951171,0.587365,721.397
458388,4379337,4384,21564,4384,458388,4379337,24,0.19553,721.452
458389,4379336,4384,21564,4384,458389,4379336,51,1.17625,721.383
458389,4379335,4384,21564,4384,458389,4379335,951318,2.29122,721.414
458390,4379334,4384,21564,4384,458390,4379334,951319,0.316867,721.459
458391,4379334,4384,21564,4384,458391,4379334,951330,1.23972,721.412
458392,4379334,4384,21564,4384,458392,4379334,951339,3.91782,721.434
458393,4379333,4384,21564,4384,458393,4379333,951349,3.2434,721.322
458393,4379332,4384,21564,4384,458393,4379332,951359,1.55107,721.331
458394,4379331,4384,21564,4384,458394,4379331,951362,3.90741,721.252
458395,4379330,4384,21564,4384,458395,4379330,1165452,2.20465,721.185
458396,4379329,4384,21564,4384,458396,4379329,1165458,22.1452,721.124
458397,4379329,4384,21564,4384,458397,4379329,1165493,14.5682,721.089
458398,4379328,4384,21564,4384,458398,4379328,7,23.6336,721.112
458399,4379329,4384,21564,4384,458399,4379329,1165546,1.2974,721.116
458400,4379330,4384,21564,4384,458400,4379330,1165551,1.59957,721.086
458401,4379331,4384,21564,4384,458401,4379331,1165604,8.27821,721.038
458402,4379331,4384,21564,4384,458402,4379331,1165606,8.46702,720.991
458403,4379331,4384,21564,4384,458403,4379331,1165612,16.4992,720.758
458404,4379331,4384,21564,4384,458404,4379331,1165634,15.2341,720.397
458405,4379330,4384,21564,4384,458405,4379330,1165638,7.09033,720.388
458406,4379330,4384,21564,4384,458406,4379330,2,7.20984,720.256
458407,4379329,4384,21564,4384,458407,4379329,1165770,4.27168,720.3
458408,4379328,4384,21564,4384,458408,4379328,1166788,6.50332,720.32
458409,4379328,4384,21564,4384,458409,4379328,1166850,16.6027,720.348
458410,4379329,4384,21564,4384,458410,4379329,1166853,8.6951,720.326
458411,4379330,4384,21564,4384,458411,4379330,1166866,6.54475,720.139
458412,4379331,4384,21564,4384,458412,4379331,1166878,6.40354,720.043
458413,4379331,4384,21564,4384,458413,4379331,1166879,4.97302,720.07
458414,4379331,4384,21564,4384,458414,4379331,1166880,5.4564,719.993
458415,4379331,4384,21564,4384,458415,4379331,1167045,5.18579,719.902
458416,4379332,4384,21564,4384,458416,4379332,1167048,20.3055,719.717
458417,4379332,4384,21564,4384,458417,4379332,1167064,14.8406,719.261
458418,4379331,4384,21564,4384,458418,4379331,1167103,4.22414,719.197
458419,4379332,4384,21564,4384,458419,4379332,1167549,14.6529,719.137
458420,4379331,4384,21564,4384,458420,4379331,1167726,8.81728,719.078
458421,4379331,4384,21564,4384,458421,4379331,1167735,6.41566,718.86
458422,4379330,4384,21564,4384,458422,4379330,1167741,21.2151,718.784
458423,4379330,4384,21564,4384,458423,4379330,1167752,7.84748,718.637
458424,4379331,4384,21564,4384,458424,4379331,1167755,5.37177,718.712
458425,4379331,4384,21564,4384,458425,4379331,1167758,4.97747,718.691
458426,4379331,4384,21564,4384,458426,4379331,1167833,3.11931,718.697
458427,4379330,4384,21564,4384,458427,4379330,1168007,6.02421,718.748
458428,4379331,4384,21564,4384,458428,4379331,1168008,8.70644,718.671
458429,4379331,4384,21564,4384,458429,4379331,1168548,5.78032,718.5
458430,4379331,4384,21564,4384,458430,4379331,1168550,3.04907,718.525
458431,4379330,4384,21564,4384,458431,4379330,1168624,3.02098,718.507
458432,4379329,4384,21564,4384,458432,4379329,1168705,5.60484,718.466
458433,4379329,4384,21564,4384,458433,4379329,1168708,4.76376,718.377
458434,4379329,4384,21564,4384,458434,4379329,1168982,14.218,718.323
458435,4379329,4384,21564,4384,458435,4379329,1168984,23.4471,717.891
458436,4379329,4384,21564,4384,458436,4379329,1169074,20.439,717.487
458437,4379330,4384,21564,4384,458437,4379330,1169076,10.6823,717.547
458438,4379330,4384,21564,4384,458438,4379330,1169081,34.6077,717.193
458439,4379330,4384,21564,4384,458439,4379330,1169085,39.773,716.031
458440,4379330,4384,21564,4384,458440,4379330,1169418,23.039,715.613
458441,4379330,4384,21564,4384,458441,4379330,1169447,7.54061,715.408
458442,4379329,4384,21564,4384,458442,4379329,1169448,9.14973,715.465
458443,4379328,4384,21564,4384,458443,4379328,1169649,15.2851,715.317
458444,4379329,4384,21564,4384,458444,4379329,1169670,3.80543,715.217
458445,4379329,4384,21564,4384,458445,4379329,1169737,1.76788,715.169
458446,4379329,4384,21564,4384,458446,4379329,1169744,1.91244,715.189
458447,4379329,4384,21564,4384,458447,4379329,1169767,2.3877,715.208
458448,4379330,4384,21564,4384,458448,4379330,1,34.1922,715.355
458449,4379330,4384,21564,4384,458449,4379330,1169890,20.6594,715.366
458450,4379329,4384,21564,4384,458450,4379329,1169893,34.4251,715.373
458450,4379328,4384,21564,4384,458450,4379328,1169897,14.7975,715.311
458451,4379327,4384,21564,4384,458451,4379327,1169915,24.5643,715.021
458452,4379326,4384,21564,4384,458452,4379326,1169935,6.61738,714.898
458453,4379325,4384,21564,4384,458453,4379325,1169936,10.747,715.048
458454,4379324,4384,21564,4384,458454,4379324,1170045,23.127,714.381
458455,4379324,4384,21564,4384,458455,4379324,1170229,11.4348,713.937
458456,4379323,4384,21564,4384,458456,4379323,1170230,29.4508,713.938
458457,4379323,4384,21564,4384,458457,4379323,1170250,14.6915,713.278
458458,4379322,4384,21564,4384,458458,4379322,1170399,13.6582,713.523
458459,4379322,4384,21564,4384,458459,4379322,1170404,9.32082,713.607
458460,4379323,4384,21564,4384,458460,4379323,1170409,5.38341,713.526
458461,4379324,4384,21564,4384,458461,4379324,1170426,13.8779,713.363
458462,4379324,4384,21564,4384,458462,4379324,1170429,16.1069,713.036
458463,4379324,4384,21564,4384,458463,4379324,1170431,24.4416,712.821
458464,4379324,4384,21564,4384,458464,4379324,1170434,19.5359,712.38
458465,4379323,4384,21564,4384,458465,4379323,0,5.09931,712.363
458466,4379323,4384,21564,4384,458466,4379323,1170822,4.70061,712.391
458467,4379322,4384,21564,4384,458467,4379322,1170826,18.3029,711.948
458468,4379322,4384,21564,4384,458468,4379322,1171165,19.7197,711.695
