X,Y,streamorde,IX,X_UTM,Y_UTM,flowacc_co,slp_deg_co,AngeloSage
447510,4399619,5,34659,447510.00000000000,4399619.00000000000,608494,14.03430000000,641.65600000000
447509,4399618,5,34659,447509.00000000000,4399618.00000000000,608498,18.62570000000,641.45400000000
447508,4399617,5,34659,447508.00000000000,4399617.00000000000,608503,19.63890000000,641.22400000000
447508,4399616,5,34659,447508.00000000000,4399616.00000000000,608613,4.69184000000,641.01300000000
447507,4399615,5,34659,447507.00000000000,4399615.00000000000,608821,4.58149000000,641.05500000000
447506,4399614,5,34659,447506.00000000000,4399614.00000000000,608937,29.43560000000,640.83600000000
447505,4399614,5,34659,447505.00000000000,4399614.00000000000,608939,17.29210000000,640.90800000000
447504,4399614,5,34659,447504.00000000000,4399614.00000000000,608947,7.66596000000,640.81800000000
447503,4399614,5,34659,447503.00000000000,4399614.00000000000,608953,8.65298000000,640.78900000000
447502,4399614,5,34659,447502.00000000000,4399614.00000000000,608964,12.07090000000,640.66600000000
447501,4399613,5,34659,447501.00000000000,4399613.00000000000,608966,19.26650000000,640.42700000000
447500,4399612,5,34659,447500.00000000000,4399612.00000000000,609083,13.97970000000,639.84100000000
447499,4399611,5,34659,447499.00000000000,4399611.00000000000,609090,9.74164000000,639.64700000000
447498,4399610,5,34659,447498.00000000000,4399610.00000000000,609634,3.28823000000,639.56100000000
447497,4399609,5,34659,447497.00000000000,4399609.00000000000,609696,15.74050000000,639.54700000000
447496,4399609,5,34659,447496.00000000000,4399609.00000000000,610038,8.34797000000,639.21300000000
447495,4399609,5,34659,447495.00000000000,4399609.00000000000,610048,6.08305000000,639.26900000000
447494,4399609,5,34659,447494.00000000000,4399609.00000000000,610054,4.75971000000,639.24300000000
447493,4399608,5,34659,447493.00000000000,4399608.00000000000,610171,25.85940000000,639.20000000000
447492,4399608,5,34659,447492.00000000000,4399608.00000000000,610172,19.18160000000,638.98100000000
447491,4399608,5,34659,447491.00000000000,4399608.00000000000,610173,17.20130000000,638.70100000000
447490,4399609,5,34659,447490.00000000000,4399609.00000000000,610178,11.79650000000,638.29500000000
447489,4399609,5,34659,447489.00000000000,4399609.00000000000,610763,6.78281000000,638.21700000000
447488,4399610,5,34659,447488.00000000000,4399610.00000000000,610785,12.86170000000,637.98700000000
447487,4399611,5,34659,447487.00000000000,4399611.00000000000,611301,23.94720000000,637.79000000000
447486,4399610,5,34659,447486.00000000000,4399610.00000000000,611303,5.71277000000,637.75200000000
447485,4399610,5,34659,447485.00000000000,4399610.00000000000,611593,12.43460000000,637.62500000000
447484,4399610,5,34659,447484.00000000000,4399610.00000000000,611616,19.69850000000,637.36400000000
447483,4399609,5,34659,447483.00000000000,4399609.00000000000,611619,9.64937000000,637.03800000000
447482,4399609,5,34659,447482.00000000000,4399609.00000000000,611986,9.59375000000,636.94700000000
447481,4399608,5,34659,447481.00000000000,4399608.00000000000,612227,7.28472000000,636.58500000000
447480,4399608,5,34659,447480.00000000000,4399608.00000000000,612270,3.65720000000,636.73900000000
447479,4399607,5,34659,447479.00000000000,4399607.00000000000,612272,11.82240000000,636.55900000000
447478,4399607,5,34659,447478.00000000000,4399607.00000000000,612274,11.03080000000,636.37100000000
447477,4399607,5,34659,447477.00000000000,4399607.00000000000,612275,13.04360000000,636.21000000000
447476,4399607,5,34659,447476.00000000000,4399607.00000000000,612276,15.76430000000,635.93600000000
447475,4399607,5,34659,447475.00000000000,4399607.00000000000,612677,18.31520000000,635.63100000000
447474,4399607,5,34659,447474.00000000000,4399607.00000000000,612690,17.17630000000,635.28300000000
447473,4399606,5,34659,447473.00000000000,4399606.00000000000,612695,15.15950000000,634.96100000000
447472,4399605,5,34659,447472.00000000000,4399605.00000000000,612700,19.10610000000,634.59900000000
447471,4399605,5,34659,447471.00000000000,4399605.00000000000,612746,18.64040000000,634.24600000000
447470,4399604,5,34659,447470.00000000000,4399604.00000000000,612814,11.45420000000,633.83300000000
447469,4399603,5,34659,447469.00000000000,4399603.00000000000,615130,3.79760000000,633.68200000000
447468,4399602,5,34659,447468.00000000000,4399602.00000000000,615135,8.30855000000,633.60300000000
447467,4399601,5,34659,447467.00000000000,4399601.00000000000,615139,12.41920000000,633.33200000000
447467,4399600,5,34659,447467.00000000000,4399600.00000000000,615325,11.79250000000,633.13800000000
447466,4399600,5,34659,447466.00000000000,4399600.00000000000,615326,8.30015000000,633.08000000000
447465,4399599,5,34659,447465.00000000000,4399599.00000000000,615329,15.19600000000,632.81300000000
447464,4399599,5,34659,447464.00000000000,4399599.00000000000,615437,13.58900000000,632.53600000000
447463,4399598,5,34659,447463.00000000000,4399598.00000000000,617447,24.21560000000,632.33900000000
447462,4399599,5,34659,447462.00000000000,4399599.00000000000,617450,12.59280000000,632.33700000000
447461,4399599,5,34659,447461.00000000000,4399599.00000000000,617468,12.13040000000,631.98800000000
447460,4399599,5,34659,447460.00000000000,4399599.00000000000,617471,9.87092000000,631.90900000000
447459,4399599,5,34659,447459.00000000000,4399599.00000000000,617472,10.14510000000,631.71800000000
447458,4399598,5,34659,447458.00000000000,4399598.00000000000,617473,8.87962000000,631.57000000000
447457,4399598,5,34659,447457.00000000000,4399598.00000000000,617772,4.24128000000,631.46500000000
447456,4399598,5,34659,447456.00000000000,4399598.00000000000,617774,3.48378000000,631.39900000000
447455,4399598,5,34659,447455.00000000000,4399598.00000000000,618351,8.09019000000,631.30500000000
447454,4399597,5,34659,447454.00000000000,4399597.00000000000,618357,6.95662000000,631.10500000000
447453,4399597,5,34659,447453.00000000000,4399597.00000000000,618358,4.03800000000,631.08400000000
447452,4399596,5,34659,447452.00000000000,4399596.00000000000,618360,7.96519000000,630.90900000000
447451,4399596,5,34659,447451.00000000000,4399596.00000000000,620499,7.50354000000,630.71700000000
447450,4399595,5,34659,447450.00000000000,4399595.00000000000,620500,6.84727000000,630.78000000000
447450,4399594,5,34659,447450.00000000000,4399594.00000000000,620671,16.39140000000,630.53700000000
447450,4399593,5,34659,447450.00000000000,4399593.00000000000,620672,22.10440000000,630.17600000000
447450,4399592,5,34659,447450.00000000000,4399592.00000000000,620673,19.70130000000,629.77100000000
447450,4399591,5,34659,447450.00000000000,4399591.00000000000,620678,21.83080000000,629.45500000000
447450,4399590,5,34659,447450.00000000000,4399590.00000000000,620679,16.77490000000,628.95700000000
447449,4399589,5,34659,447449.00000000000,4399589.00000000000,620680,12.51770000000,628.85200000000
447448,4399588,5,34659,447448.00000000000,4399588.00000000000,620681,17.39370000000,628.32800000000
447447,4399587,5,34659,447447.00000000000,4399587.00000000000,621519,11.74280000000,628.07700000000
447446,4399587,5,34659,447446.00000000000,4399587.00000000000,621520,15.92290000000,627.86100000000
447445,4399586,5,34659,447445.00000000000,4399586.00000000000,621571,25.79830000000,627.34200000000
447444,4399586,5,34659,447444.00000000000,4399586.00000000000,621572,15.68240000000,626.93200000000
447443,4399585,5,34659,447443.00000000000,4399585.00000000000,621573,20.67420000000,626.77300000000
447443,4399584,5,34659,447443.00000000000,4399584.00000000000,621798,21.33930000000,626.25500000000
447442,4399584,5,34659,447442.00000000000,4399584.00000000000,622067,12.78950000000,626.05700000000
447441,4399583,5,34659,447441.00000000000,4399583.00000000000,622120,17.29090000000,625.87200000000
447440,4399583,5,34659,447440.00000000000,4399583.00000000000,622122,20.01410000000,625.49100000000
447439,4399582,5,34659,447439.00000000000,4399582.00000000000,622210,26.83150000000,625.15800000000
447438,4399582,5,34659,447438.00000000000,4399582.00000000000,622212,28.47980000000,624.39100000000
447437,4399582,5,34659,447437.00000000000,4399582.00000000000,622479,18.98950000000,624.01800000000
447436,4399581,5,34659,447436.00000000000,4399581.00000000000,622537,6.40297000000,624.02800000000
447435,4399581,5,34659,447435.00000000000,4399581.00000000000,622643,8.85724000000,623.92700000000
447434,4399580,5,34659,447434.00000000000,4399580.00000000000,622667,13.86110000000,623.80000000000
447433,4399579,5,34659,447433.00000000000,4399579.00000000000,622863,7.95871000000,623.33200000000
447432,4399578,5,34659,447432.00000000000,4399578.00000000000,622867,11.92300000000,623.28400000000
447431,4399577,5,34659,447431.00000000000,4399577.00000000000,622872,15.55430000000,623.09700000000
447430,4399576,5,34659,447430.00000000000,4399576.00000000000,622957,15.67810000000,622.52900000000
447430,4399575,5,34659,447430.00000000000,4399575.00000000000,622962,8.76756000000,622.49900000000
447429,4399574,5,34659,447429.00000000000,4399574.00000000000,622963,12.13140000000,622.47300000000
447428,4399573,5,34659,447428.00000000000,4399573.00000000000,623379,17.35320000000,621.85900000000
447427,4399572,5,34659,447427.00000000000,4399572.00000000000,623465,22.92750000000,621.75600000000
447426,4399572,5,34659,447426.00000000000,4399572.00000000000,623544,9.80339000000,621.64500000000
447425,4399572,5,34659,447425.00000000000,4399572.00000000000,623545,4.69437000000,621.62200000000
447424,4399572,5,34659,447424.00000000000,4399572.00000000000,623583,11.74160000000,621.49800000000
447423,4399571,5,34659,447423.00000000000,4399571.00000000000,623585,23.33260000000,621.01500000000
447422,4399570,5,34659,447422.00000000000,4399570.00000000000,623633,19.89190000000,620.39800000000
447421,4399569,5,34659,447421.00000000000,4399569.00000000000,642484,17.96060000000,620.17400000000
447420,4399568,5,34659,447420.00000000000,4399568.00000000000,642488,21.34130000000,620.14000000000
447419,4399567,5,34659,447419.00000000000,4399567.00000000000,642594,17.67600000000,619.63000000000
447418,4399567,5,34659,447418.00000000000,4399567.00000000000,642597,3.58556000000,619.64100000000
447417,4399566,5,34659,447417.00000000000,4399566.00000000000,642602,24.01820000000,619.50800000000
447416,4399566,5,34659,447416.00000000000,4399566.00000000000,642660,23.80000000000,619.11000000000
447415,4399566,5,34659,447415.00000000000,4399566.00000000000,642664,23.83450000000,618.71800000000
447414,4399565,5,34659,447414.00000000000,4399565.00000000000,642696,17.71790000000,618.54300000000
447413,4399565,5,34659,447413.00000000000,4399565.00000000000,642831,14.41030000000,618.16100000000
447412,4399564,5,34659,447412.00000000000,4399564.00000000000,642877,26.13680000000,617.95100000000
447411,4399564,5,34659,447411.00000000000,4399564.00000000000,642883,7.80412000000,617.89100000000
447410,4399564,5,34659,447410.00000000000,4399564.00000000000,642910,9.14334000000,617.81500000000
447409,4399564,5,34659,447409.00000000000,4399564.00000000000,643017,12.05130000000,617.74400000000
447408,4399563,5,34659,447408.00000000000,4399563.00000000000,643021,18.77590000000,617.37500000000
447407,4399563,5,34659,447407.00000000000,4399563.00000000000,643045,12.26170000000,617.09100000000
447406,4399562,5,34659,447406.00000000000,4399562.00000000000,643092,32.03170000000,616.92600000000
447405,4399562,5,34659,447405.00000000000,4399562.00000000000,643094,26.03620000000,617.05300000000
447404,4399562,5,34659,447404.00000000000,4399562.00000000000,643200,25.93390000000,616.76300000000
447403,4399562,5,34659,447403.00000000000,4399562.00000000000,643201,25.19640000000,616.61800000000
447402,4399562,5,34659,447402.00000000000,4399562.00000000000,643202,20.39020000000,616.19800000000
447401,4399562,5,34659,447401.00000000000,4399562.00000000000,643407,11.18370000000,616.05600000000
447400,4399562,5,34659,447400.00000000000,4399562.00000000000,643430,12.52630000000,615.76900000000
447399,4399562,5,34659,447399.00000000000,4399562.00000000000,643696,11.21200000000,615.59800000000
447398,4399562,5,34659,447398.00000000000,4399562.00000000000,643706,13.92410000000,615.33500000000
447397,4399563,5,34659,447397.00000000000,4399563.00000000000,643751,20.38950000000,614.93500000000
447396,4399563,5,34659,447396.00000000000,4399563.00000000000,643794,14.00710000000,615.09800000000
447395,4399562,5,34659,447395.00000000000,4399562.00000000000,643796,12.28360000000,614.93400000000
447394,4399561,5,34659,447394.00000000000,4399561.00000000000,643922,7.71152000000,614.72200000000
447393,4399561,5,34659,447393.00000000000,4399561.00000000000,643950,1.76480000000,614.69000000000
447392,4399560,5,34659,447392.00000000000,4399560.00000000000,643983,19.01900000000,614.61500000000
447391,4399560,5,34659,447391.00000000000,4399560.00000000000,643984,15.14900000000,614.48400000000
447390,4399560,5,34659,447390.00000000000,4399560.00000000000,644153,11.85580000000,614.22700000000
447389,4399560,5,34659,447389.00000000000,4399560.00000000000,644154,12.30200000000,614.18000000000
447388,4399561,5,34659,447388.00000000000,4399561.00000000000,644226,6.28401000000,613.88800000000
447387,4399560,5,34659,447387.00000000000,4399560.00000000000,644231,9.13849000000,613.78700000000
447386,4399560,5,34659,447386.00000000000,4399560.00000000000,644249,4.31326000000,613.69300000000
447385,4399560,5,34659,447385.00000000000,4399560.00000000000,644265,6.48460000000,613.60500000000
447384,4399559,5,34659,447384.00000000000,4399559.00000000000,644268,14.69660000000,613.52000000000
447383,4399559,5,34659,447383.00000000000,4399559.00000000000,644276,10.99590000000,613.37000000000
447382,4399558,5,34659,447382.00000000000,4399558.00000000000,644285,24.51360000000,613.16700000000
447381,4399558,5,34659,447381.00000000000,4399558.00000000000,644286,21.25550000000,612.84500000000
447380,4399558,5,34659,447380.00000000000,4399558.00000000000,644291,20.67590000000,612.52900000000
447379,4399558,5,34659,447379.00000000000,4399558.00000000000,644293,15.86280000000,612.10100000000
447378,4399558,5,34659,447378.00000000000,4399558.00000000000,644950,5.76866000000,611.97000000000
447377,4399558,5,34659,447377.00000000000,4399558.00000000000,644951,11.02560000000,611.94300000000
447376,4399558,5,34659,447376.00000000000,4399558.00000000000,723756,27.24150000000,611.59200000000
447375,4399558,5,34659,447375.00000000000,4399558.00000000000,723761,29.35320000000,610.76000000000
447374,4399558,5,34659,447374.00000000000,4399558.00000000000,723809,23.90100000000,610.38700000000
447373,4399557,5,34659,447373.00000000000,4399557.00000000000,723885,5.97511000000,610.29800000000
447372,4399556,5,34659,447372.00000000000,4399556.00000000000,723888,24.56200000000,610.12000000000
447371,4399556,5,34659,447371.00000000000,4399556.00000000000,723890,25.76440000000,609.60500000000
447370,4399556,5,34659,447370.00000000000,4399556.00000000000,723894,19.31930000000,609.19800000000
447369,4399556,5,34659,447369.00000000000,4399556.00000000000,723897,13.62900000000,609.01500000000
447368,4399556,5,34659,447368.00000000000,4399556.00000000000,723977,17.22270000000,608.82100000000
447367,4399556,5,34659,447367.00000000000,4399556.00000000000,723978,13.17040000000,608.44300000000
447366,4399555,5,34659,447366.00000000000,4399555.00000000000,723987,9.56679000000,608.34300000000
447365,4399554,5,34659,447365.00000000000,4399554.00000000000,723989,28.06010000000,608.14300000000
447364,4399553,5,34659,447364.00000000000,4399553.00000000000,724007,25.11690000000,607.25200000000
447363,4399553,5,34659,447363.00000000000,4399553.00000000000,724069,10.59330000000,607.10500000000
447362,4399553,5,34659,447362.00000000000,4399553.00000000000,724085,11.96210000000,606.98000000000
447361,4399553,5,34659,447361.00000000000,4399553.00000000000,724087,10.10970000000,606.76200000000
447360,4399553,5,34659,447360.00000000000,4399553.00000000000,724525,11.47000000000,606.59800000000
447359,4399553,5,34659,447359.00000000000,4399553.00000000000,724527,14.62600000000,606.36900000000
447358,4399553,5,34659,447358.00000000000,4399553.00000000000,724587,10.13880000000,606.17100000000
447357,4399552,5,34659,447357.00000000000,4399552.00000000000,724667,7.06401000000,606.04000000000
447356,4399551,5,34659,447356.00000000000,4399551.00000000000,724726,9.25556000000,605.82700000000
447355,4399550,5,34659,447355.00000000000,4399550.00000000000,724758,14.14160000000,605.60600000000
447354,4399550,5,34659,447354.00000000000,4399550.00000000000,724783,14.59880000000,605.34600000000
447353,4399549,5,34659,447353.00000000000,4399549.00000000000,724787,11.27350000000,605.05300000000
447352,4399548,5,34659,447352.00000000000,4399548.00000000000,724952,14.73640000000,604.77600000000
447351,4399547,5,34659,447351.00000000000,4399547.00000000000,724954,20.60120000000,604.38500000000
447350,4399547,5,34659,447350.00000000000,4399547.00000000000,724961,14.50430000000,604.08600000000
447349,4399546,5,34659,447349.00000000000,4399546.00000000000,724966,13.95500000000,603.78300000000
447348,4399546,5,34659,447348.00000000000,4399546.00000000000,724971,15.86160000000,603.47900000000
447347,4399545,5,34659,447347.00000000000,4399545.00000000000,725208,14.75840000000,603.13100000000
447346,4399545,5,34659,447346.00000000000,4399545.00000000000,725234,10.52500000000,602.98600000000
447345,4399546,5,34659,447345.00000000000,4399546.00000000000,725236,13.96920000000,602.82700000000
447344,4399547,5,34659,447344.00000000000,4399547.00000000000,726406,12.65660000000,602.53500000000
447343,4399547,5,34659,447343.00000000000,4399547.00000000000,726440,12.28720000000,602.38800000000
447342,4399547,5,34659,447342.00000000000,4399547.00000000000,727192,16.74570000000,602.13000000000
447341,4399548,5,34659,447341.00000000000,4399548.00000000000,727202,15.00570000000,601.72300000000
447340,4399547,5,34659,447340.00000000000,4399547.00000000000,727251,6.99051000000,601.69100000000
447339,4399547,5,34659,447339.00000000000,4399547.00000000000,728130,5.98607000000,601.63100000000
447338,4399547,5,34659,447338.00000000000,4399547.00000000000,728181,12.28330000000,601.44800000000
447337,4399547,5,34659,447337.00000000000,4399547.00000000000,728182,13.23310000000,601.18600000000
447336,4399546,5,34659,447336.00000000000,4399546.00000000000,728188,18.31870000000,600.94500000000
447335,4399545,5,34659,447335.00000000000,4399545.00000000000,728192,25.38800000000,600.44400000000
447334,4399545,5,34659,447334.00000000000,4399545.00000000000,728203,15.09000000000,600.14900000000
447333,4399544,5,34659,447333.00000000000,4399544.00000000000,728237,15.15550000000,599.96300000000
447332,4399544,5,34659,447332.00000000000,4399544.00000000000,728291,12.98750000000,599.76400000000
447331,4399545,5,34659,447331.00000000000,4399545.00000000000,728487,12.11170000000,599.61000000000
447330,4399545,5,34659,447330.00000000000,4399545.00000000000,728523,11.01280000000,599.34300000000
447329,4399545,5,34659,447329.00000000000,4399545.00000000000,728608,4.42327000000,599.22600000000
447328,4399545,5,34659,447328.00000000000,4399545.00000000000,728610,11.70460000000,599.32300000000
447327,4399544,5,34659,447327.00000000000,4399544.00000000000,728612,13.42210000000,599.21400000000
447326,4399544,5,34659,447326.00000000000,4399544.00000000000,728646,9.73788000000,598.92900000000
447325,4399544,5,34659,447325.00000000000,4399544.00000000000,728668,8.15002000000,598.86600000000
447324,4399544,5,34659,447324.00000000000,4399544.00000000000,728672,14.70690000000,598.67800000000
447323,4399544,5,34659,447323.00000000000,4399544.00000000000,728674,14.31970000000,598.37100000000
447322,4399544,5,34659,447322.00000000000,4399544.00000000000,728951,11.41790000000,598.18300000000
447321,4399544,5,34659,447321.00000000000,4399544.00000000000,728967,10.64050000000,598.02000000000
447320,4399543,5,34659,447320.00000000000,4399543.00000000000,729112,5.91788000000,598.08600000000
447319,4399543,5,34659,447319.00000000000,4399543.00000000000,729113,8.23070000000,598.10700000000
447318,4399543,5,34659,447318.00000000000,4399543.00000000000,729115,15.54570000000,597.81500000000
447317,4399543,5,34659,447317.00000000000,4399543.00000000000,729118,14.65670000000,597.55700000000
447316,4399543,5,34659,447316.00000000000,4399543.00000000000,729216,5.75672000000,597.28600000000
447315,4399542,5,34659,447315.00000000000,4399542.00000000000,729220,8.42766000000,597.33400000000
447314,4399541,5,34659,447314.00000000000,4399541.00000000000,729235,18.01800000000,597.11100000000
447313,4399541,5,34659,447313.00000000000,4399541.00000000000,729269,21.28370000000,596.77600000000
447312,4399540,5,34659,447312.00000000000,4399540.00000000000,729272,30.74510000000,596.14500000000
447311,4399540,5,34659,447311.00000000000,4399540.00000000000,729280,24.77940000000,595.45100000000
447310,4399540,5,34659,447310.00000000000,4399540.00000000000,729310,13.48860000000,595.25200000000
447309,4399539,5,34659,447309.00000000000,4399539.00000000000,729311,8.03259000000,595.24700000000
447308,4399539,5,34659,447308.00000000000,4399539.00000000000,729313,12.58380000000,595.00200000000
447307,4399539,5,34659,447307.00000000000,4399539.00000000000,729314,13.54850000000,594.85800000000
447306,4399539,5,34659,447306.00000000000,4399539.00000000000,729320,15.36640000000,594.59500000000
447305,4399538,5,34659,447305.00000000000,4399538.00000000000,729323,14.35870000000,594.22400000000
447304,4399537,5,34659,447304.00000000000,4399537.00000000000,729437,9.53409000000,593.98300000000
447303,4399536,5,34659,447303.00000000000,4399536.00000000000,729439,17.45620000000,593.65400000000
447303,4399535,5,34659,447303.00000000000,4399535.00000000000,729504,10.00840000000,593.34200000000
447302,4399534,5,34659,447302.00000000000,4399534.00000000000,729505,7.30524000000,593.27200000000
447301,4399533,5,34659,447301.00000000000,4399533.00000000000,1321065,9.87004000000,593.09400000000
447300,4399533,5,34659,447300.00000000000,4399533.00000000000,1321077,9.92953000000,592.99500000000
447299,4399533,5,34659,447299.00000000000,4399533.00000000000,1321078,13.01650000000,592.91200000000
447298,4399533,5,34659,447298.00000000000,4399533.00000000000,1321125,14.52250000000,592.59700000000
447297,4399534,5,34659,447297.00000000000,4399534.00000000000,1321126,12.61740000000,592.45200000000
447296,4399535,5,34659,447296.00000000000,4399535.00000000000,1321338,3.18646000000,592.09700000000
447295,4399536,5,34659,447295.00000000000,4399536.00000000000,1321345,5.06665000000,592.14000000000
447294,4399537,5,34659,447294.00000000000,4399537.00000000000,1321411,6.36721000000,591.86200000000
447293,4399538,5,34659,447293.00000000000,4399538.00000000000,1321419,13.18610000000,591.93800000000
447292,4399538,5,34659,447292.00000000000,4399538.00000000000,1321421,17.02600000000,591.66400000000
447291,4399538,5,34659,447291.00000000000,4399538.00000000000,1321424,18.79370000000,591.31100000000
447290,4399538,5,34659,447290.00000000000,4399538.00000000000,1321486,19.48860000000,591.04100000000
447289,4399539,5,34659,447289.00000000000,4399539.00000000000,1321989,14.51070000000,590.69900000000
447288,4399539,5,34659,447288.00000000000,4399539.00000000000,1322008,18.14270000000,590.36100000000
447287,4399539,5,34659,447287.00000000000,4399539.00000000000,1323900,17.13540000000,590.05300000000
447286,4399538,5,34659,447286.00000000000,4399538.00000000000,1323976,4.82039000000,589.89400000000
447285,4399539,5,34659,447285.00000000000,4399539.00000000000,1323999,15.88210000000,589.90600000000
447284,4399539,5,34659,447284.00000000000,4399539.00000000000,1324001,16.87340000000,589.70700000000
447283,4399539,5,34659,447283.00000000000,4399539.00000000000,1324002,11.68780000000,589.50100000000
447282,4399539,5,34659,447282.00000000000,4399539.00000000000,1324266,6.05332000000,589.35000000000
447281,4399539,5,34659,447281.00000000000,4399539.00000000000,1324340,6.71672000000,589.25400000000
447280,4399539,5,34659,447280.00000000000,4399539.00000000000,1324343,14.03840000000,589.10400000000
447279,4399539,5,34659,447279.00000000000,4399539.00000000000,1324345,13.66030000000,588.79200000000
447278,4399539,5,34659,447278.00000000000,4399539.00000000000,1324387,12.94420000000,588.64600000000
447277,4399540,5,34659,447277.00000000000,4399540.00000000000,1324403,2.49299000000,588.60900000000
447276,4399541,5,34659,447276.00000000000,4399541.00000000000,1324426,5.97734000000,588.56700000000
447275,4399541,5,34659,447275.00000000000,4399541.00000000000,1324436,6.27344000000,588.48600000000
447274,4399541,5,34659,447274.00000000000,4399541.00000000000,1324437,12.72680000000,588.38500000000
447273,4399541,5,34659,447273.00000000000,4399541.00000000000,1324438,22.03390000000,588.04200000000
447272,4399541,5,34659,447272.00000000000,4399541.00000000000,1324439,20.60430000000,587.58900000000
447271,4399541,5,34659,447271.00000000000,4399541.00000000000,1324440,12.34980000000,587.31600000000
447270,4399542,5,34659,447270.00000000000,4399542.00000000000,1324607,14.26890000000,587.02600000000
447269,4399542,5,34659,447269.00000000000,4399542.00000000000,1325353,14.80610000000,586.79200000000
447268,4399542,5,34659,447268.00000000000,4399542.00000000000,1325354,10.05400000000,586.52600000000
447267,4399543,5,34659,447267.00000000000,4399543.00000000000,1325570,12.32890000000,586.41300000000
447266,4399544,5,34659,447266.00000000000,4399544.00000000000,1325633,16.91100000000,585.90100000000
447265,4399544,5,34659,447265.00000000000,4399544.00000000000,1325635,13.03520000000,585.78900000000
447264,4399545,5,34659,447264.00000000000,4399545.00000000000,1325636,11.25710000000,585.65600000000
447263,4399546,5,34659,447263.00000000000,4399546.00000000000,1325874,23.21700000000,585.18900000000
447262,4399547,5,34659,447262.00000000000,4399547.00000000000,1325888,15.81820000000,584.58400000000
447261,4399548,5,34659,447261.00000000000,4399548.00000000000,1330924,6.26577000000,584.46500000000
447260,4399548,5,34659,447260.00000000000,4399548.00000000000,1330928,8.99403000000,584.51500000000
447259,4399547,5,34659,447259.00000000000,4399547.00000000000,1330931,16.11010000000,584.38700000000
447258,4399547,5,34659,447258.00000000000,4399547.00000000000,1330933,22.93760000000,583.93600000000
447257,4399547,5,34659,447257.00000000000,4399547.00000000000,1330934,24.78480000000,583.52500000000
447256,4399547,5,34659,447256.00000000000,4399547.00000000000,1330935,26.49490000000,583.09600000000
447255,4399547,5,34659,447255.00000000000,4399547.00000000000,1330936,27.25920000000,582.60900000000
447254,4399547,5,34659,447254.00000000000,4399547.00000000000,1330937,23.01690000000,582.13200000000
447253,4399547,5,34659,447253.00000000000,4399547.00000000000,1330938,13.62460000000,581.78200000000
447252,4399548,5,34659,447252.00000000000,4399548.00000000000,1330941,9.04162000000,581.51600000000
447251,4399548,5,34659,447251.00000000000,4399548.00000000000,1331407,6.38153000000,581.38900000000
447250,4399548,5,34659,447250.00000000000,4399548.00000000000,1333565,6.30840000000,581.34100000000
447249,4399548,5,34659,447249.00000000000,4399548.00000000000,1333567,13.77840000000,581.18600000000
447248,4399548,5,34659,447248.00000000000,4399548.00000000000,1334246,16.97720000000,580.83000000000
447247,4399548,5,34659,447247.00000000000,4399548.00000000000,1334247,10.52690000000,580.57800000000
447246,4399547,5,34659,447246.00000000000,4399547.00000000000,1334283,8.57108000000,580.47600000000
447245,4399548,5,34659,447245.00000000000,4399548.00000000000,1334635,11.58830000000,580.30100000000
447244,4399548,5,34659,447244.00000000000,4399548.00000000000,1334653,12.16820000000,580.07400000000
447243,4399548,5,34659,447243.00000000000,4399548.00000000000,1334927,4.40178000000,579.89500000000
447243,4399547,5,34659,447243.00000000000,4399547.00000000000,1335718,7.16309000000,579.93700000000
447242,4399546,5,34659,447242.00000000000,4399546.00000000000,1335724,4.59762000000,579.88600000000
447241,4399546,5,34659,447241.00000000000,4399546.00000000000,1335886,3.12650000000,579.84000000000
447240,4399547,5,34659,447240.00000000000,4399547.00000000000,1335889,8.84482000000,579.75600000000
447239,4399547,5,34659,447239.00000000000,4399547.00000000000,1335891,8.75050000000,579.54700000000
447238,4399547,5,34659,447238.00000000000,4399547.00000000000,1335898,7.36673000000,579.44600000000
447237,4399548,5,34659,447237.00000000000,4399548.00000000000,1336385,11.18420000000,579.28100000000
447236,4399548,5,34659,447236.00000000000,4399548.00000000000,1336387,10.75580000000,579.05300000000
447235,4399548,5,34659,447235.00000000000,4399548.00000000000,1337397,8.20343000000,578.89500000000
447234,4399548,5,34659,447234.00000000000,4399548.00000000000,1337404,7.30938000000,578.79600000000
447233,4399548,5,34659,447233.00000000000,4399548.00000000000,1337437,4.62870000000,578.71700000000
447232,4399547,5,34659,447232.00000000000,4399547.00000000000,1337456,5.63939000000,578.69300000000
447231,4399548,5,34659,447231.00000000000,4399548.00000000000,1338123,8.93990000000,578.51600000000
