FID,ARCID,GRID_CODE,FROM_NODE,TO_NODE,Length,X_UTM,Y_UTM,flowacc_co,AngeloSage
14296,2506,1,2171,2164,12.911190000000000,455680.000000000000000,4380156.000000000000000,1291,879.6420288
14297,2506,1,2171,2164,12.911190000000000,455686.000000000000000,4380155.000000000000000,5003,879.2449951
14298,2507,1,1929,2176,117.982587000000000,456685.000000000000000,4380155.000000000000000,198414,774.5949707
14299,2508,1,2033,2177,116.462425999999990,456777.000000000000000,4380155.000000000000000,8279,764.6160278
14300,2509,1,2177,2117,46.395342999999997,456777.000000000000000,4380155.000000000000000,8279,764.6160278
14301,2509,1,2177,2117,46.395342999999997,456778.000000000000000,4380155.000000000000000,219208,764.4589844
14302,2510,1,2090,2179,36.077154000000000,459611.000000000000000,4380155.000000000000000,13335,674.6519775
14303,2511,1,2144,2180,13.313708000000000,455928.000000000000000,4380154.000000000000000,75135,845.2800293
14304,2512,1,2154,2181,23.746293999999999,456100.000000000000000,4380154.000000000000000,224543,826.9530029
14305,2513,1,2181,2056,60.129519000000002,456100.000000000000000,4380154.000000000000000,224543,826.9530029
14306,2513,1,2181,2056,60.129519000000002,456102.000000000000000,4380155.000000000000000,224610,826.8510132
14307,2514,1,2183,2146,13.403124000000000,457018.000000000000000,4380153.000000000000000,1399,781.0919800
14308,2515,1,2178,2184,2.236068000000000,458739.000000000000000,4380155.000000000000000,1462,638.4420166
14309,2515,1,2178,2184,2.236068000000000,458740.000000000000000,4380153.000000000000000,4521387,638.4489746
14310,2516,1,2041,2185,92.694154999999995,459641.000000000000000,4380154.000000000000000,2357,680.4940186
14311,2516,1,2041,2185,92.694154999999995,459644.000000000000000,4380155.000000000000000,1427,681.4459839
14312,2516,1,2041,2185,92.694154999999995,459658.000000000000000,4380155.000000000000000,1413,684.5289917
14313,2516,1,2041,2185,92.694154999999995,459661.000000000000000,4380153.000000000000000,1291,685.4860229
14314,2517,1,2116,2187,23.027034000000000,456591.000000000000000,4380152.000000000000000,168212,789.3350220
14315,2518,1,2150,2188,10.630146000000000,458001.000000000000000,4380152.000000000000000,1256,710.9869995
14316,2519,1,1790,2189,165.297815000000010,459050.000000000000000,4380156.000000000000000,5686,628.0620117
14317,2519,1,1790,2189,165.297815000000010,459050.000000000000000,4380152.000000000000000,4790744,627.2139893
14318,2520,1,2189,2139,36.428249999999998,459050.000000000000000,4380152.000000000000000,4790744,627.2139893
14319,2520,1,2189,2139,36.428249999999998,459057.000000000000000,4380153.000000000000000,4791507,626.8660278
14320,2520,1,2189,2139,36.428249999999998,459062.000000000000000,4380156.000000000000000,4791621,626.6530151
14321,2520,1,2189,2139,36.428249999999998,459067.000000000000000,4380156.000000000000000,4792153,626.8359985
14322,2521,1,2179,2190,8.000000000000000,459611.000000000000000,4380155.000000000000000,13335,674.6519775
14323,2521,1,2179,2190,8.000000000000000,459614.000000000000000,4380155.000000000000000,1410,675.1989746
14324,2521,1,2179,2190,8.000000000000000,459618.000000000000000,4380152.000000000000000,1380,676.1510010
14325,2522,1,2075,2191,39.941090000000003,456651.000000000000000,4380156.000000000000000,2619,781.8530273
14326,2522,1,2075,2191,39.941090000000003,456651.000000000000000,4380151.000000000000000,2721,779.0209961
14327,2523,1,2191,2192,5.000000000000000,456651.000000000000000,4380151.000000000000000,2721,779.0209961
14328,2523,1,2191,2192,5.000000000000000,456656.000000000000000,4380151.000000000000000,188155,778.7180176
14329,2524,1,2192,2193,1.000000000000000,456656.000000000000000,4380151.000000000000000,188155,778.7180176
14330,2524,1,2192,2193,1.000000000000000,456657.000000000000000,4380151.000000000000000,2573,778.6060181
14331,2525,1,2193,2194,1.000000000000000,456657.000000000000000,4380151.000000000000000,2573,778.6060181
14332,2525,1,2193,2194,1.000000000000000,456658.000000000000000,4380151.000000000000000,2666,778.4229736
14333,2526,1,2193,2194,3.000000000000000,456657.000000000000000,4380151.000000000000000,2573,778.6060181
14334,2526,1,2193,2194,3.000000000000000,456657.000000000000000,4380152.000000000000000,188711,778.4780273
14335,2526,1,2193,2194,3.000000000000000,456658.000000000000000,4380152.000000000000000,188714,778.4249878
14336,2526,1,2193,2194,3.000000000000000,456658.000000000000000,4380151.000000000000000,2666,778.4229736
14337,2527,1,2195,2176,13.325403000000000,456673.000000000000000,4380151.000000000000000,194624,776.4030151
14338,2527,1,2195,2176,13.325403000000000,456679.000000000000000,4380152.000000000000000,194844,775.8850098
14339,2527,1,2195,2176,13.325403000000000,456682.000000000000000,4380155.000000000000000,195606,774.9979858
14340,2527,1,2195,2176,13.325403000000000,456685.000000000000000,4380155.000000000000000,198414,774.5949707
14341,2528,1,2184,2197,15.723749000000000,458740.000000000000000,4380153.000000000000000,4521387,638.4489746
14342,2528,1,2184,2197,15.723749000000000,458746.000000000000000,4380154.000000000000000,4521618,637.7180176
14343,2528,1,2184,2197,15.723749000000000,458749.000000000000000,4380151.000000000000000,4521676,637.2769775
14344,2528,1,2184,2197,15.723749000000000,458751.000000000000000,4380152.000000000000000,4521737,637.2310181
14345,2528,1,2184,2197,15.723749000000000,458754.000000000000000,4380151.000000000000000,4564342,637.0900269
14346,2529,1,2197,2135,21.934004000000002,458754.000000000000000,4380151.000000000000000,4564342,637.0900269
14347,2530,1,1815,2198,149.294839000000000,459265.000000000000000,4380156.000000000000000,27446,655.5670166
14348,2530,1,1815,2198,149.294839000000000,459266.000000000000000,4380151.000000000000000,26091,656.3040161
14349,2531,1,2172,2199,11.933355000000001,455851.000000000000000,4380156.000000000000000,2691,859.9099731
14350,2531,1,2172,2199,11.933355000000001,455857.000000000000000,4380151.000000000000000,3888,857.2039795
14351,2531,1,2172,2199,11.933355000000001,455861.000000000000000,4380150.000000000000000,1227,856.1710205
14352,2532,1,2186,2199,2.236068000000000,455860.000000000000000,4380152.000000000000000,1163,856.9270020
14353,2532,1,2186,2199,2.236068000000000,455861.000000000000000,4380150.000000000000000,1227,856.1710205
14354,2533,1,2154,2200,10.816654000000000,456071.000000000000000,4380150.000000000000000,17885,830.0949707
14355,2534,1,2194,2201,3.162278000000000,456658.000000000000000,4380151.000000000000000,2666,778.4229736
14356,2534,1,2194,2201,3.162278000000000,456661.000000000000000,4380150.000000000000000,191435,777.7890015
14357,2535,1,2201,2202,1.000000000000000,456661.000000000000000,4380150.000000000000000,191435,777.7890015
14358,2535,1,2201,2202,1.000000000000000,456662.000000000000000,4380150.000000000000000,191439,777.5640259
14359,2536,1,2202,2203,1.000000000000000,456662.000000000000000,4380150.000000000000000,191439,777.5640259
14360,2536,1,2202,2203,1.000000000000000,456663.000000000000000,4380150.000000000000000,191446,777.1619873
14361,2537,1,2180,2204,51.046331000000002,455928.000000000000000,4380154.000000000000000,75135,845.2800293
14362,2537,1,2180,2204,51.046331000000002,455930.000000000000000,4380154.000000000000000,75386,844.9819946
14363,2537,1,2180,2204,51.046331000000002,455937.000000000000000,4380156.000000000000000,76159,844.5809937
14364,2537,1,2180,2204,51.046331000000002,455940.000000000000000,4380156.000000000000000,76448,844.3250122
14365,2537,1,2180,2204,51.046331000000002,455941.000000000000000,4380154.000000000000000,76484,843.7109985
14366,2537,1,2180,2204,51.046331000000002,455945.000000000000000,4380152.000000000000000,76649,843.6630249
14367,2537,1,2180,2204,51.046331000000002,455947.000000000000000,4380153.000000000000000,76667,843.4520264
14368,2537,1,2180,2204,51.046331000000002,455953.000000000000000,4380149.000000000000000,77378,842.0449829
14369,2537,1,2180,2204,51.046331000000002,455961.000000000000000,4380152.000000000000000,77850,841.3150024
14370,2537,1,2180,2204,51.046331000000002,455965.000000000000000,4380150.000000000000000,78021,840.8339844
14371,2537,1,2180,2204,51.046331000000002,455973.000000000000000,4380149.000000000000000,171531,839.4290161
14372,2538,1,2204,2149,54.808444999999999,455973.000000000000000,4380149.000000000000000,171531,839.4290161
14373,2538,1,2204,2149,54.808444999999999,455977.000000000000000,4380153.000000000000000,171637,839.2529907
14374,2538,1,2204,2149,54.808444999999999,455978.000000000000000,4380152.000000000000000,171642,839.1649780
14375,2538,1,2204,2149,54.808444999999999,455980.000000000000000,4380153.000000000000000,171758,839.0850220
14376,2538,1,2204,2149,54.808444999999999,455981.000000000000000,4380151.000000000000000,171777,838.8289795
14377,2538,1,2204,2149,54.808444999999999,455990.000000000000000,4380151.000000000000000,172195,839.0440063
14378,2538,1,2204,2149,54.808444999999999,455992.000000000000000,4380153.000000000000000,172216,838.9390259
14379,2538,1,2204,2149,54.808444999999999,455999.000000000000000,4380153.000000000000000,172565,837.5000000
14380,2538,1,2204,2149,54.808444999999999,456001.000000000000000,4380155.000000000000000,172679,837.4229736
14381,2539,1,2205,2200,3.162278000000000,456068.000000000000000,4380149.000000000000000,1086,830.9730225
14382,2539,1,2205,2200,3.162278000000000,456071.000000000000000,4380150.000000000000000,17885,830.0949707
14383,2540,1,2159,2187,39.756104999999998,456566.000000000000000,4380154.000000000000000,162987,791.0189819
14384,2540,1,2159,2187,39.756104999999998,456568.000000000000000,4380153.000000000000000,163050,790.8820190
14385,2540,1,2159,2187,39.756104999999998,456571.000000000000000,4380149.000000000000000,163175,790.6240234
14386,2540,1,2159,2187,39.756104999999998,456585.000000000000000,4380153.000000000000000,163491,790.0040283
14387,2540,1,2159,2187,39.756104999999998,456591.000000000000000,4380152.000000000000000,168212,789.3350220
14388,2541,1,2201,2206,1.000000000000000,456661.000000000000000,4380150.000000000000000,191435,777.7890015
14389,2541,1,2201,2206,1.000000000000000,456661.000000000000000,4380149.000000000000000,1188,778.0729980
14390,2542,1,2206,2207,1.000000000000000,456661.000000000000000,4380149.000000000000000,1188,778.0729980
14391,2542,1,2206,2207,1.000000000000000,456662.000000000000000,4380149.000000000000000,1191,777.5869751
14392,2543,1,2202,2207,1.000000000000000,456662.000000000000000,4380150.000000000000000,191439,777.5640259
14393,2543,1,2202,2207,1.000000000000000,456662.000000000000000,4380149.000000000000000,1191,777.5869751
14394,2544,1,2207,2208,1.000000000000000,456662.000000000000000,4380149.000000000000000,1191,777.5869751
14395,2544,1,2207,2208,1.000000000000000,456663.000000000000000,4380149.000000000000000,1221,777.1550293
14396,2545,1,2203,2208,1.000000000000000,456663.000000000000000,4380150.000000000000000,191446,777.1619873
14397,2545,1,2203,2208,1.000000000000000,456663.000000000000000,4380149.000000000000000,1221,777.1550293
14398,2546,1,2208,2209,1.000000000000000,456663.000000000000000,4380149.000000000000000,1221,777.1550293
14399,2546,1,2208,2209,1.000000000000000,456664.000000000000000,4380149.000000000000000,1239,776.9949951
14400,2547,1,2203,2209,2.000000000000000,456663.000000000000000,4380150.000000000000000,191446,777.1619873
14401,2547,1,2203,2209,2.000000000000000,456664.000000000000000,4380150.000000000000000,191450,776.9739990
14402,2547,1,2203,2209,2.000000000000000,456664.000000000000000,4380149.000000000000000,1239,776.9949951
14403,2548,1,2209,2195,9.219544000000001,456664.000000000000000,4380149.000000000000000,1239,776.9949951
14404,2548,1,2209,2195,9.219544000000001,456673.000000000000000,4380151.000000000000000,194624,776.4030151
14405,2549,1,1851,2210,144.720470000000010,457367.000000000000000,4380153.000000000000000,1113,773.4650269
14406,2549,1,1851,2210,144.720470000000010,457369.000000000000000,4380151.000000000000000,1098,773.9439697
14407,2549,1,1851,2210,144.720470000000010,457369.000000000000000,4380149.000000000000000,1093,774.3469849
14408,2550,1,2187,2211,24.854724999999998,456591.000000000000000,4380152.000000000000000,168212,789.3350220
14409,2550,1,2187,2211,24.854724999999998,456610.000000000000000,4380151.000000000000000,168853,787.4130249
14410,2550,1,2187,2211,24.854724999999998,456612.000000000000000,4380149.000000000000000,168894,787.7290039
14411,2550,1,2187,2211,24.854724999999998,456614.000000000000000,4380149.000000000000000,168983,787.1129761
14412,2550,1,2187,2211,24.854724999999998,456614.000000000000000,4380148.000000000000000,10934,787.1140137
14413,2551,1,2198,2212,5.830952000000000,459266.000000000000000,4380151.000000000000000,26091,656.3040161
14414,2551,1,2198,2212,5.830952000000000,459271.000000000000000,4380148.000000000000000,1245,657.9569702
14415,2552,1,1919,2213,97.490645000000001,459375.000000000000000,4380148.000000000000000,1823,653.4290161
14416,2553,1,2179,2214,7.472136000000000,459611.000000000000000,4380155.000000000000000,13335,674.6519775
14417,2553,1,2179,2214,7.472136000000000,459611.000000000000000,4380152.000000000000000,12402,675.1480103
14418,2553,1,2179,2214,7.472136000000000,459609.000000000000000,4380148.000000000000000,11058,676.4959717
14419,2554,1,2215,2171,19.999815999999999,455664.000000000000000,4380147.000000000000000,1086,881.7750244
14420,2554,1,2215,2171,19.999815999999999,455665.000000000000000,4380147.000000000000000,1095,881.7479858
14421,2554,1,2215,2171,19.999815999999999,455666.000000000000000,4380149.000000000000000,1098,881.5729980
14422,2554,1,2215,2171,19.999815999999999,455669.000000000000000,4380148.000000000000000,1120,881.3950195
14423,2554,1,2215,2171,19.999815999999999,455680.000000000000000,4380156.000000000000000,1291,879.6420288
14424,2555,1,2056,2216,55.131250999999999,456141.000000000000000,4380156.000000000000000,6363,830.7810059
14425,2555,1,2056,2216,55.131250999999999,456141.000000000000000,4380153.000000000000000,6339,831.6279907
14426,2555,1,2056,2216,55.131250999999999,456145.000000000000000,4380150.000000000000000,1442,832.9849854
14427,2555,1,2056,2216,55.131250999999999,456147.000000000000000,4380147.000000000000000,4398,833.6879883
14428,2556,1,2217,2191,6.830952000000000,456646.000000000000000,4380147.000000000000000,184890,779.4819946
14429,2556,1,2217,2191,6.830952000000000,456651.000000000000000,4380150.000000000000000,187869,778.8049927
14430,2556,1,2217,2191,6.830952000000000,456651.000000000000000,4380151.000000000000000,2721,779.0209961
14431,2557,1,2065,2218,76.164401999999995,458880.000000000000000,4380155.000000000000000,4665288,631.8469849
14432,2557,1,2065,2218,76.164401999999995,458882.000000000000000,4380156.000000000000000,4665339,631.7890015
14433,2557,1,2065,2218,76.164401999999995,458884.000000000000000,4380154.000000000000000,4665563,631.7399902
14434,2557,1,2065,2218,76.164401999999995,458887.000000000000000,4380154.000000000000000,4665572,631.6019897
14435,2557,1,2065,2218,76.164401999999995,458891.000000000000000,4380152.000000000000000,4666740,631.4719849
14436,2557,1,2065,2218,76.164401999999995,458896.000000000000000,4380147.000000000000000,4668642,631.5729980
14437,2558,1,2216,2220,2.236068000000000,456147.000000000000000,4380147.000000000000000,4398,833.6879883
14438,2558,1,2216,2220,2.236068000000000,456149.000000000000000,4380146.000000000000000,1292,834.2780151
14439,2559,1,2211,2217,35.100110000000001,456614.000000000000000,4380148.000000000000000,10934,787.1140137
14440,2559,1,2211,2217,35.100110000000001,456617.000000000000000,4380147.000000000000000,179951,787.0560303
14441,2559,1,2211,2217,35.100110000000001,456626.000000000000000,4380147.000000000000000,180150,785.6149902
14442,2559,1,2211,2217,35.100110000000001,456634.000000000000000,4380150.000000000000000,180369,782.4110107
14443,2559,1,2211,2217,35.100110000000001,456639.000000000000000,4380146.000000000000000,180409,781.0499878
14444,2559,1,2211,2217,35.100110000000001,456641.000000000000000,4380146.000000000000000,180828,780.5410156
14445,2559,1,2211,2217,35.100110000000001,456643.000000000000000,4380148.000000000000000,180846,779.9359741
14446,2559,1,2211,2217,35.100110000000001,456646.000000000000000,4380147.000000000000000,184890,779.4819946
14447,2560,1,1844,2221,138.591625999999990,457645.000000000000000,4380146.000000000000000,1228,743.8759766
14448,2561,1,2222,2173,45.875225999999998,458180.000000000000000,4380146.000000000000000,1096,692.0780029
14449,2561,1,2222,2173,45.875225999999998,458181.000000000000000,4380147.000000000000000,1097,691.9199829
14450,2561,1,2222,2173,45.875225999999998,458188.000000000000000,4380147.000000000000000,1112,690.3079834
14451,2561,1,2222,2173,45.875225999999998,458192.000000000000000,4380149.000000000000000,1155,689.2459717
14452,2561,1,2222,2173,45.875225999999998,458198.000000000000000,4380149.000000000000000,1640,687.9929810
14453,2561,1,2222,2173,45.875225999999998,458200.000000000000000,4380151.000000000000000,1642,687.5180054
14454,2561,1,2222,2173,45.875225999999998,458206.000000000000000,4380152.000000000000000,1667,686.3800049
14455,2561,1,2222,2173,45.875225999999998,458209.000000000000000,4380154.000000000000000,1672,685.7750244
14456,2561,1,2222,2173,45.875225999999998,458216.000000000000000,4380154.000000000000000,1704,684.4769897
14457,2561,1,2222,2173,45.875225999999998,458220.000000000000000,4380156.000000000000000,1718,683.5720215
14458,2561,1,2222,2173,45.875225999999998,458223.000000000000000,4380156.000000000000000,1732,682.9470215
14459,2562,1,2145,2223,19.549019000000001,458483.000000000000000,4380155.000000000000000,4291854,649.2999878
14460,2562,1,2145,2223,19.549019000000001,458488.000000000000000,4380149.000000000000000,4292207,648.8699951
14461,2562,1,2145,2223,19.549019000000001,458489.000000000000000,4380146.000000000000000,4292519,648.7280273
14462,2562,1,2145,2223,19.549019000000001,458490.000000000000000,4380146.000000000000000,4294369,648.4890137
14463,2563,1,2199,2224,6.605551000000000,455861.000000000000000,4380150.000000000000000,1227,856.1710205
14464,2563,1,2199,2224,6.605551000000000,455861.000000000000000,4380149.000000000000000,4133,855.9940186
14465,2563,1,2199,2224,6.605551000000000,455864.000000000000000,4380147.000000000000000,1230,855.4240112
14466,2563,1,2199,2224,6.605551000000000,455864.000000000000000,4380145.000000000000000,64197,855.0969849
14467,2564,1,2224,2225,2.000000000000000,455864.000000000000000,4380145.000000000000000,64197,855.0969849
14468,2564,1,2224,2225,2.000000000000000,455866.000000000000000,4380145.000000000000000,64201,854.9699707
14469,2565,1,2219,2225,1.000000000000000,455866.000000000000000,4380146.000000000000000,1612,855.0800171
14470,2565,1,2219,2225,1.000000000000000,455866.000000000000000,4380145.000000000000000,64201,854.9699707
14471,2566,1,2216,2227,2.236068000000000,456147.000000000000000,4380147.000000000000000,4398,833.6879883
14472,2566,1,2216,2227,2.236068000000000,456148.000000000000000,4380145.000000000000000,3415,834.1820068
14473,2567,1,2220,2227,1.414214000000000,456149.000000000000000,4380146.000000000000000,1292,834.2780151
14474,2567,1,2220,2227,1.414214000000000,456148.000000000000000,4380145.000000000000000,3415,834.1820068
14475,2568,1,2227,2229,1.414214000000000,456148.000000000000000,4380145.000000000000000,3415,834.1820068
14476,2568,1,2227,2229,1.414214000000000,456149.000000000000000,4380144.000000000000000,3408,834.6040039
14477,2569,1,2220,2229,2.828427000000000,456149.000000000000000,4380146.000000000000000,1292,834.2780151
14478,2569,1,2220,2229,2.828427000000000,456150.000000000000000,4380145.000000000000000,1290,834.6259766
14479,2569,1,2220,2229,2.828427000000000,456149.000000000000000,4380144.000000000000000,3408,834.6040039
14480,2570,1,2123,2230,91.978657999999996,456417.000000000000000,4380154.000000000000000,7806,815.9810181
14481,2570,1,2123,2230,91.978657999999996,456421.000000000000000,4380153.000000000000000,7926,815.1329956
14482,2570,1,2123,2230,91.978657999999996,456429.000000000000000,4380148.000000000000000,8267,813.5700073
14483,2570,1,2123,2230,91.978657999999996,456450.000000000000000,4380148.000000000000000,9080,810.1329956
14484,2570,1,2123,2230,91.978657999999996,456453.000000000000000,4380144.000000000000000,1364,809.5739746
14485,2571,1,2169,2231,52.039696999999997,458255.000000000000000,4380156.000000000000000,17032,676.3880005
14486,2571,1,2169,2231,52.039696999999997,458263.000000000000000,4380156.000000000000000,17444,674.7780151
14487,2571,1,2169,2231,52.039696999999997,458267.000000000000000,4380154.000000000000000,17568,672.5410156
14488,2571,1,2169,2231,52.039696999999997,458271.000000000000000,4380154.000000000000000,17592,671.6989746
14489,2571,1,2169,2231,52.039696999999997,458276.000000000000000,4380152.000000000000000,17874,669.5620117
14490,2571,1,2169,2231,52.039696999999997,458279.000000000000000,4380149.000000000000000,17999,668.3950195
14491,2571,1,2169,2231,52.039696999999997,458285.000000000000000,4380149.000000000000000,18506,668.1829834
14492,2571,1,2169,2231,52.039696999999997,458289.000000000000000,4380144.000000000000000,1956,666.1160278
14493,2572,1,1930,2232,132.787981000000000,458310.000000000000000,4380156.000000000000000,3932214,662.0310059
